274	2343	3	16.68
137	1877	5	14.7
106	809	14	9.04
106	6872	3	8.62
1002	186	3	7.73
175	1178	3	7.77
6384	107	4	11.62
5216	771	3	28.88
11	170	3	9.39
143	3950	3	10.63
4697	399	4	36.63
103	7777	3	7.18
166	1021	6	20.47
344	109	24	9.3
135	3091	6	25.94
1432	117	7	10.16
145	1000	8	24.91
426	3545	3	21.86
413	410	3	8.54
481	613	3	12.34
452	1461	3	17.2
116	9042	3	12.18
299	421	3	7.07
366	401	3	8.15
1169	420	3	15.66
106	4574	4	7.04
226	229	6	8.13
512	285	3	7.74
281	1727	4	22.43
256	549	4	12.07
372	123	13	10.04
568	103	21	9.41
3304	119	4	9.08
226	2	17	9.91
282	12	62	8.8
641	115	11	7.12
164	1356	3	7.51
445	332	3	7.65
105	364	25	6.85
118	4233	5	16.68
135	292	19	29.43
120	1064	9	14.66
108	7660	3	9.42
111	143	107	7.5
2656	112	5	8.46
4395	106	4	7.04
7736	105	3	8.28
114	3415	5	11.01
5036	112	3	6.64
116	7316	3	12.18
3222	7339	3	45.11
1270	10	4	14.84
163	2511	4	18.23
138	3344	3	8.5
206	131	45	89.94
662	101	25	6.78
165	727	5	11.43
1657	101	12	9.36
2341	219	3	14
104	8178	3	7.19
4779	108	4	8.02
111	1587	8	8.89
3314	125	3	7.83
1854	145	3	8.04
5702	125	3	11.34
1583	154	3	7.03
3083	12	8	8.38
558	101	32	15.79
149	1883	3	7.05
118	5628	3	8.85
124	3221	4	11.04
130	364	11	9.15
915	229	4	14.02
114	4202	4	8
196	1081	3	8.14
633	224	3	6.94
150	1315	4	9.13
116	5974	3	12.18
143	2771	3	8.55
571	440	3	11.8
872	2632	3	24.64
271	4633	3	22.31
295	2642	3	17.87
605	144	6	8.4
416	298	6	21.52
105	4008	5	8.97
2010	379	4	27.35
1350	295	3	13.6
124	1947	5	10
725	107	15	9.18
976	201	5	18.48
102	7	149	8.14
3580	117	4	8.23
1870	813	12	148.3
107	1159	9	6.9
729	184	4	9.04
3950	363	4	33.45
9	5045	3	6.81
393	458	3	8.78
220	546	4	10
381	742	7	40.12
6212	117	3	8.52
2577	107	7	11.87
1070	3675	3	29.14
2722	144	4	13.37
7314	107	3	8.71
1124	767	4	27.69
5385	771	3	31.11
566	8128	3	33.52
2702	113	5	7.47
134	3399	5	20.56
151	4627	3	13.9
127	363	11	8.03
154	1005	4	8.12
1050	307	3	12
659	324	4	15.58
2	3591	3	7.77
162	109	76	6.81
3458	117	4	8.23
446	113	18	12.15
4177	135	3	9.37
3673	179	3	15.84
3087	104	6	6.82
1066	2440	4	37.59
3100	125	5	16.03
1224	203	3	9.42
119	1160	10	20.7
159	831	4	7.54
159	6978	3	21.21
526	1771	3	19.09
116	1557	7	9.95
2876	121	5	12.18
1202	518	5	36.07
185	140	23	16.44
185	339	7	13.49
535	4204	4	36.75
117	5973	3	8.52
672	281	3	9.1
6439	261	3	23.55
6454	121	3	8.97
2645	103	7	11.45
2223	125	4	7.57
2290	105	6	6.84
420	101	40	11.94
1405	101	16	19.82
2550	138	3	6.82
164	266	9	11.89
234	292	6	13
622	320	3	9.62
550	240	3	6.81
697	422	7	41.43
12	1634	13	8.22
113	5693	3	6.92
103	3232	6	9.34
131	1727	4	7.78
104	1042	13	7.86
2568	103	8	13.6
478	123	10	6.96
1419	136	4	6.67
1336	214	3	10.55
466	103	27	14
962	110	13	16.64
1169	12	18	18.88
6380	112	3	6.64
327	108	24	7.63
1834	115	13	49.81
171	249	21	60.94
173	738	4	9.32
105	9	359	26.77
1681	112	8	11.8
313	16	11	7.16
2150	16	4	8.67
198	134	20	11.67
2	889	6	8.5
686	158	6	11.91
105	181	58	7.65
3551	115	5	11.4
125	8137	3	15.69
401	752	3	12.47
140	1162	5	9.63
1428	115	8	10.99
176	201	9	7.8
2096	120	5	8.76
453	1906	3	18.81
4725	120	4	13.29
110	2397	7	11.96
