2	3124	3	8.23
1443	114	7	8.34
109	5567	3	9.51
885	122	7	7
212	191	15	32.37
1013	2390	9	114.46
5786	153	3	17.91
251	127	29	38.09
396	182	5	8.41
1004	1308	3	21.47
110	4190	5	17.74
6048	669	3	34.56
200	987	3	8.08
2	2952	4	13.9
127	3854	3	8.04
1945	293	5	33.03
688	107	19	17.68
728	155	5	11.14
5837	111	3	6.75
1761	101	12	6.73
2511	142	3	8.46
448	102	34	13.77
107	567	18	7.76
112	1240	10	14.41
122	4192	3	8.08
132	2058	4	8.72
2803	447	3	22.21
110	929	19	44.81
1013	745	22	278.41
509	121	11	8.28
4292	103	5	10.39
146	506	24	104.64
120	5150	3	9.5
261	152	35	135.73
4238	757	3	28.66
1025	1413	5	43.36
136	4033	3	11.25
3926	454	4	42.88
108	7578	3	9.11
16	2604	5	17.87
107	2870	6	8.59
153	892	5	13.26
3736	8	4	15.11
170	499	5	9.02
966	188	3	7.27
107	2698	6	8.59
2043	493	3	19.8
530	115	15	13.19
1438	145	4	9.53
114	5532	3	7.16
1022	2	5	7.26
124	2727	6	21.63
516	148	5	7.39
660	170	4	7.6
287	188	6	7.65
39	929	5	9.07
115	3120	5	11.96
1312	117	10	20.54
315	12	71	37.04
1872	145	3	7.14
1156	108	9	6.84
287	139	10	7.42
103	2203	8	8.36
536	246	4	10.98
395	399	5	18.27
1156	235	3	10.79
334	105	40	19.32
278	119	26	21.33
5291	115	3	7.64
157	110	73	24.75
1853	143	3	6.8
6637	105	3	6.9
4574	126	3	8.66
135	1494	4	7.33
6369	1025	3	37.14
651	2908	3	27.66
131	363	10	6.68
122	1621	5	7.52
215	298	5	7.1
115	327	28	29.1
152	5857	3	17.44
1040	464	3	14.63
5009	102	4	7.14
215	165	9	8.1
106	1876	9	11.52
525	1983	3	20.08
721	3282	3	25.42
2421	107	6	6.71
7462	107	3	8.2
325	129	13	11.21
1096	581	4	24.68
114	999	10	11.4
128	227	17	7.04
1117	1465	10	111.33
126	4291	3	8.66
343	282	4	8.63
4069	6471	3	47.94
781	692	4	25.33
353	393	3	7.55
117	5315	4	16.67
131	2841	4	11.56
122	3549	3	6.69
16	1946	5	11.71
6922	104	3	6.83
2645	101	8	7.94
114	863	10	8.38
799	101	27	16.01
135	3752	3	9.66
353	512	3	8.79
1553	128	6	14.32
5673	116	3	8.2
107	1157	17	34.93
6499	39	3	19.23
485	142	8	12.73
3490	113	4	7.54
1465	120	10	27.98
3434	16	3	7.7
364	360	4	12.06
101	2063	11	10.91
174	305	6	7.01
104	3583	5	6.75
195	825	4	10.75
780	172	4	9.15
1456	124	6	12.5
4555	104	5	11.38
3225	104	6	8.69
161	236	8	7.15
114	6749	3	11.33
504	5592	3	28.56
16	1624	5	9.08
105	3747	5	6.85
2211	203	3	13.61
2903	111	5	10.49
1579	149	3	6.81
188	194	9	9.41
789	196	3	6.66
112	176	49	12.23
2108	127	4	7.84
5519	116	3	8.2
1615	120	5	6.64
1390	136	4	6.97
1627	106	10	11.48
211	12	105	25.95
4869	141	4	25.79
186	1989	3	11.95
119	152	77	64.06
3934	390	5	52.31
159	2016	4	15.63
1482	232	3	11.83
103	2543	9	18.71
1173	119	7	8.31
7445	106	3	7.69
105	7643	3	6.9
1112	3143	3	28.21
1377	138	4	9.11
121	5426	3	13.72
118	1000	7	6.63
1045	412	3	14.06
170	1441	6	25.77
302	4999	4	38.43
269	317	4	6.81
16	5645	3	11.21
131	281	13	7.64
130	1426	5	9.04
132	1651	4	6.77
745	204	3	6.92
7012	106	3	7.69
475	125	13	15.74
1718	123	5	8.65
101	2424	9	8.93
104	7100	3	6.83
4749	105	4	9.19
1634	133	4	7.44
585	419	5	24
122	670	8	6.68
105	281	45	13.07
595	279	3	8.01
207	759	3	7.03
105	6284	3	6.9
170	166	12	9.42
4126	108	4	7.64
1149	166	6	22.67
1300	952	3	20.8
382	115	17	8.12
3899	3462	6	101.02
1084	139	5	10.43
5194	102	4	7.14
106	7017	3	7.69
2424	101	9	8.93
4224	182	4	27.39
5649	127	3	11.57
1728	207	3	12.35
643	180	4	8.73
202	13	10	9.72
120	534	10	6.99
4520	104	5	11.38
1130	13	4	11.26
5786	572	3	28.87
367	21	5	7.98
507	565	7	40.29
115	1222	10	18.56
